budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,crew,Profit,overview_2
0,['Comedy'],http://www.becauseisaidsomovie.com/index_intro.htm,1257,"['mother', 'guitar', 'sister sister relationship', 'profession', 'new love', 'architect', 'mother role', 'lonely hearts ad', 'men', 'clothing', 'single', 'mother daughter relationship', 'los angeles', 'fashion', 'single father']",en,Because I Said So,"['In', 'an', 'effort', 'to', 'prevent', 'family', 'history', 'from', 'repeating', 'itself,', 'meddlesome', 'mom', 'Daphne', 'Wilder', 'attempts', 'to', 'set', 'up', 'her', 'youngest', 'daughter,', 'Milly,', 'with', 'Mr.', 'Right.', 'Meanwhile,', 'her', 'other', 'daughters', 'try', 'to', 'keep', 'their', ""mom's"", 'good', 'intentions', 'under', 'control.']",18.678415,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Gold Circle Films"", ""id"": 12026}]",['United States of America'],2007,69485490,1 h 42 min,['English'],Released: 2007,"She's just your normal, overprotective, overbearing, over-the-top mother.",Because I Said So,5.8,191,1257,"['Diane Keaton', 'Mandy Moore', 'Gabriel Macht']",['Michael Lehmann'],69485490,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control."
39000000,"['Animation', 'Comedy', 'Family']",http://movies.disney.com/frankenweenie-2012,62214,"['shyness', 'stop motion', 'black and white', 'retro', 'dog', 'animal death', 'animal lover']",en,Frankenweenie,"['When', 'a', 'car', 'hits', 'young', ""Victor's"", 'pet', 'dog', 'Sparky,', 'Victor', 'decides', 'to', 'bring', 'him', 'back', 'to', 'life', 'the', 'only', 'way', 'he', 'knows', 'how.', 'But', 'when', 'the', 'bolt-necked', '""monster""', 'wreaks', 'havoc', 'and', 'terror', 'in', 'the', 'hearts', 'of', ""Victor's"", 'neighbors,', 'he', 'has', 'to', 'convince', 'them', 'that', ""Sparky's"", 'still', 'the', 'good,', 'loyal', 'friend', 'he', 'was.']",27.908783,"[{""name"": ""Tim Burton Productions"", ""id"": 8601}]",['United States of America'],2012,35287788,1 h 27 min,['English'],Released: 2012,The electrifying dog is back from beyond the grave,Frankenweenie,6.6,932,62214,"['Charlie Tahan', ""Catherine O'Hara"", 'Martin Short']",['Tim Burton'],-3712212,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was."
80341000,"['Adventure', 'Drama', 'Action']",http://www.redclifffilm.com,12289,"['flaming arrow', 'chinese history', 'strategy', 'carrier pigeon', 'spear throwing', 'wall of fire', 'white dove', 'casualty of war', 'arrow in back', 'chinese tradition', 'chinese painting', 'broken arrow']",zh,Chi bi,"['In', 'the', 'early', 'third', 'century,', 'the', 'land', 'of', 'Wu', 'is', 'invaded', 'by', 'the', 'warlord', 'Cao', 'Cao', 'and', 'his', 'million', 'soldiers.', 'The', 'ruler', 'of', 'Wu,', 'Sun', 'Quan,', 'calls', 'on', 'the', 'rival', 'warlord', 'Liu', 'Bei', 'for', 'help,', 'but', 'their', 'two', 'armies', 'are', 'still', 'badly', 'outnumbered.', 'However,', 'the', 'Wu', 'strategist', 'Zhou', 'Yu', 'sees', 'that', 'Cao', ""Cao's"", 'army', 'is', 'unused', 'to', 'battling', 'on', 'the', 'sea,', 'which', 'may', 'just', 'give', 'them', 'a', 'chance', 'if', 'they', 'can', 'exploit', 'this', 'weakness', 'properly.']",14.8375,"[{""name"": ""Metropolitan Filmexport"", ""id"": 656}, {""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Showbox"", ""id"": 3491}]",['China'],2008,127814609,2 h 30 min,"['普通话', 'ภาษาไทย']",Released: 2008,The future will be decided.,Red Cliff,7.1,205,12289,"['Chang Chen', 'Hu Jun', 'Tony Leung Chiu-Wai']",['John Woo'],47473609,"In the early third century, the land of Wu is invaded by the warlord Cao Cao and his million soldiers. The ruler of Wu, Sun Quan, calls on the rival warlord Liu Bei for help, but their two armies are still badly outnumbered. However, the Wu strategist Zhou Yu sees that Cao Cao's army is unused to battling on the sea, which may just give them a chance if they can exploit this weakness properly."
38000000,"['Comedy', 'Romance']",http://www.thetruthisntpretty.com/,20943,"['romantic comedy', 'romance', 'tv morning show', 'relationship', 'opposites attract']",en,The Ugly Truth,"['A', 'romantically', 'challenged', 'morning', 'show', 'producer', 'is', 'reluctantly', 'embroiled', 'in', 'a', 'series', 'of', 'outrageous', 'tests', 'by', 'her', 'chauvinistic', 'correspondent', 'to', 'prove', 'his', 'theories', 'on', 'relationships', 'and', 'help', 'her', 'find', 'love.', 'His', 'clever', 'ploys,', 'however,', 'lead', 'to', 'an', 'unexpected', 'result.']",22.332927,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Relativity Media"", ""id"": 7295}]",['United States of America'],2009,205298907,1 h 36 min,['English'],Released: 2009,The battle of the sexes is on.,The Ugly Truth,6.4,972,20943,"['Katherine Heigl', 'Gerard Butler', 'Eric Winter']",['Robert Luketic'],167298907,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result."
38000000,"['Drama', 'Romance']",http://waterforelephantsfilm.com/,55787,"['clown', 'elephant trainer', 'veterinary']",en,Water for Elephants,"['In', 'this', 'captivating', 'Depression-era', 'melodrama,', 'impetuous', 'veterinary', 'student', 'Jacob', 'Jankowski', 'joins', 'a', 'celebrated', 'circus', 'as', 'an', 'animal', 'caretaker', 'but', 'faces', 'a', 'wrenching', 'dilemma', 'when', ""he's"", 'transfixed', 'by', 'angelic', 'married', 'performer', 'Marlena.']",16.801218,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Flashpoint Entertainment"", ""id"": 7717}, {""name"": ""Big Screen Productions"", ""id"": 10893}]",['United States of America'],2011,114156230,2 h 0 min,"['English', 'Polski']",Released: 2011,Life is the most spectacular show on earth.,Water for Elephants,6.7,850,55787,"['Robert Pattinson', 'Reese Witherspoon', 'Christoph Waltz']",['Francis Lawrence'],76156230,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena."
38000000,"['Drama', 'Thriller']",http://www.sonypictures.com/movies/enough/,1957,"['waitress', 'wife husband relationship', 'violent husband', 'self-defense', 'violence against women', 'suspense', 'marry rich', 'abusive husband']",en,Enough,"['Working-class', 'waitress', 'Slim', 'thought', 'she', 'was', 'entering', 'a', 'life', 'of', 'domestic', 'bliss', 'when', 'she', 'married', 'Mitch,', 'the', 'man', 'of', 'her', 'dreams.', 'After', 'the', 'arrival', 'of', 'their', 'first', 'child,', 'her', 'picture', 'perfect', 'life', 'is', 'shattered', 'when', 'she', 'discovers', ""Mitch's"", 'hidden', 'possessive', 'dark', 'side,', 'a', 'controlling', 'and', 'abusive', 'alter', 'ego', 'that', 'can', 'turn', 'trust,', 'love', 'and', 'tranquility', 'into', 'terror.', 'Terrified', 'for', 'her', ""child's"", 'safety,', 'Slim', 'flees', 'with', 'her', 'daughter.', 'Relentless', 'in', 'his', 'pursuit', 'and', 'enlisting', 'the', 'aid', 'of', 'lethal', 'henchmen,', 'Mitch', 'continually', 'stalks', 'the', 'prey', 'that', 'was', 'once', 'his', 'family.']",11.500783,"[{""name"": ""Winkler Films"", ""id"": 8880}]",['United States of America'],2002,51801187,1 h 54 min,['English'],Released: 2002,Everyone has a limit.,Enough,6.2,264,1957,"['Jennifer Lopez', 'Billy Campbell', 'Juliette Lewis']",['Michael Apted'],13801187,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family."
53000000,"['Drama', 'Romance', 'Thriller']",http://angeleyesmovie.warnerbros.com/index_noflash.html,5852,"['car crash', 'police officer']",en,Angel Eyes,"['A', 'story', 'about', 'a', 'seemingly', 'unlikely', 'couple', 'who', 'cross', 'paths', 'under', 'life-threatening', 'circumstances', 'as', 'though', 'they', 'are', 'destined', 'not', 'only', 'to', 'meet', 'but', 'to', 'save', 'each', ""other's"", 'lives.', 'Not', 'once,', 'but', 'twice.']",6.454634,"[{""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}, {""name"": ""The Canton Company"", ""id"": 22351}, {""name"": ""AE Two Film Productions"", ""id"": 89132}, {""name"": ""Angel Eyes Productions"", ""id"": 89133}]",['United States of America'],2001,29700000,1 h 42 min,['English'],Released: 2001,"The deeper you look, the more you will find.",Angel Eyes,5.6,88,5852,"['Jennifer Lopez', 'Jim Caviezel', 'Jeremy Sisto']",['Luis Mandoki'],-23300000,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice."
10000000,['Drama'],http://www.weareallprecious.com/,25793,"['aids', 'illiteracy', 'song', 'unwillingly pregnant', 'balloon', 'school', 'crying', 'motorcycle']",en,Precious,"['Set', 'in', 'Harlem', 'in', '1987,', 'Claireece', '""Precious""', 'Jones', 'is', 'a', '16-year-old', 'African', 'American', 'girl', 'born', 'into', 'a', 'life', 'no', 'one', 'would', 'want.', ""She's"", 'pregnant', 'for', 'the', 'second', 'time', 'by', 'her', 'absent', 'father;', 'at', 'home,', 'she', 'must', 'wait', 'hand', 'and', 'foot', 'on', 'her', 'mother,', 'an', 'angry', 'woman', 'who', 'abuses', 'her', 'emotionally', 'and', 'physically.', 'School', 'is', 'chaotic', 'and', 'Precious', 'has', 'reached', 'the', 'ninth', 'grade', 'with', 'good', 'marks', 'and', 'a', 'secret--she', ""can't"", 'read.']",18.664624,"[{""name"": ""Smokewood Entertainment Group"", ""id"": 4424}]",['United States of America'],2009,47536959,1 h 50 min,"['English', 'Italiano']",Released: 2009,Life is hard. Life is short. Life is painful. Life is rich. Life is....Precious.,Precious,6.9,417,25793,"['Gabourey Sidibe', ""Mo'Nique"", 'Paula Patton']",['Lee Daniels'],37536959,"Set in Harlem in 1987, Claireece ""Precious"" Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father; at home, she must wait hand and foot on her mother, an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret--she can't read."
15000000,"['Horror', 'Mystery', 'Science Fiction']",http://www.theofficialjohncarpenter.com/the-thing/,1091,"['ice', 'space marine', 'paranoia', 'snow storm', 'norwegian', 'research station', 'remake', 'alien', 'antarctica', 'shape shifting alien', 'sled dogs']",en,The Thing,"['Scientists', 'in', 'the', 'Antarctic', 'are', 'confronted', 'by', 'a', 'shape-shifting', 'alien', 'that', 'assumes', 'the', 'appearance', 'of', 'the', 'people', 'that', 'it', 'kills.']",52.731379,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Turman-Foster Company"", ""id"": 662}]",['United States of America'],1982,19629760,1 h 49 min,"['English', 'Norsk']",Released: 1982,Man is The Warmest Place to Hide.,The Thing,7.8,1588,1091,"['Kurt Russell', 'Keith David', 'Wilford Brimley']",['John Carpenter'],4629760,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.
38000000,"['Science Fiction', 'Action', 'Thriller']",http://www.riddick-movie.com,87421,"['dystopia', 'revenge', 'alien', 'planet', 'imax']",en,Riddick,"['Betrayed', 'by', 'his', 'own', 'kind', 'and', 'left', 'for', 'dead', 'on', 'a', 'desolate', 'planet,', 'Riddick', 'fights', 'for', 'survival', 'against', 'alien', 'predators', 'and', 'becomes', 'more', 'powerful', 'and', 'dangerous', 'than', 'ever', 'before.', 'Soon', 'bounty', 'hunters', 'from', 'throughout', 'the', 'galaxy', 'descend', 'on', 'Riddick', 'only', 'to', 'find', 'themselves', 'pawns', 'in', 'his', 'greater', 'scheme', 'for', 'revenge.', 'With', 'his', 'enemies', 'right', 'where', 'he', 'wants', 'them,', 'Riddick', 'unleashes', 'a', 'vicious', 'attack', 'of', 'vengeance', 'before', 'returning', 'to', 'his', 'home', 'planet', 'of', 'Furya', 'to', 'save', 'it', 'from', 'destruction.']",46.630062,"[{""name"": ""One Race Productions"", ""id"": 1225}, {""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Riddick Canada Productions"", ""id"": 23634}]",['United States of America'],2013,98337295,1 h 59 min,['English'],Released: 2013,Survival Is His Revenge,Riddick,6.2,2035,87421,"['Vin Diesel', 'Karl Urban', 'Katee Sackhoff']",['David Twohy'],60337295,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction."
55000000,"['Adventure', 'Family', 'Fantasy']",http://www.cityofember.com/,13600,"['underground world', 'mayor', 'adventure', 'post-apocalyptic', 'dystopia', 'puzzle', 'box', 'pipeworks']",en,City of Ember,"['For', 'generations,', 'the', 'people', 'of', 'the', 'City', 'of', 'Ember', 'have', 'flourished', 'in', 'an', 'amazing', 'world', 'of', 'glittering', 'lights.', 'But', ""Ember's"", 'once', 'powerful', 'generator', 'is', 'failing', 'and', 'the', 'great', 'lamps', 'that', 'illuminate', 'the', 'city', 'are', 'starting', 'to', 'flicker.', 'Now,', 'two', 'teenagers,', 'in', 'a', 'race', 'against', 'time,', 'must', 'search', 'Ember', 'for', 'clues', 'that', 'will', 'unlock', 'the', 'ancient', 'mystery', 'of', 'the', ""city's"", 'existence,', 'before', 'the', 'the', 'lights', 'go', 'out', 'forever.']",23.465539,"[{""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Walden Media"", ""id"": 10221}]",['United States of America'],2008,17869048,1 h 30 min,['English'],Released: 2008,Escape is the only option,City of Ember,6.2,605,13600,"['Saoirse Ronan', 'Harry Treadaway', 'Mary Kay Place']",['Gil Kenan'],-37130952,"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, before the the lights go out forever."
38000000,"['Adventure', 'Science Fiction']",https://www.facebook.com/5thWaveMovie/,299687,"['based on novel', 'dystopia', 'alien', 'alien invasion', 'human subjugation', 'environmental disaster', 'based on young adult novel']",en,The 5th Wave,"['16-year-old', 'Cassie', 'Sullivan', 'tries', 'to', 'survive', 'in', 'a', 'world', 'devastated', 'by', 'the', 'waves', 'of', 'an', 'alien', 'invasion', 'that', 'has', 'already', 'decimated', 'the', 'population', 'and', 'knocked', 'mankind', 'back', 'to', 'the', 'Stone', 'Age.']",57.889964,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Material Pictures"", ""id"": 12139}, {""name"": ""LStar Capital"", ""id"": 34034}]",['United States of America'],2016,109906372,1 h 52 min,['English'],Released: 2016,Protect Your Own,The 5th Wave,5.6,1945,299687,"['Chloë Grace Moretz', 'Nick Robinson', 'Alex Roe']",['J Blakeson'],71906372,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.
