budget,genres,id,keywords,original_language,original_title,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,movie_id,cast,crew,Profit
40000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",196,"['railroad robber', 'california', 'delorean', 'indian territory', 'sports car', 'inventor', 'locomotive', 'saloon', 'horseback riding', 'time travel', 'outlaw', 'sequel', 'mad scientist', 'native american', 'western', 'shootout', 'gunfight', 'train', 'wild west', 'cavalry']",en,Back to the Future Part III,45.769562,['United States of America'],1990-05-25,244527583,118.0,['English'],Released,Back to the Future Part III,7.1,2900,196,"['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen']",['Robert Zemeckis'],204527583
40000000,['Comedy'],257091,"['prison', 'training', 'framed', 'embezzlement']",en,Get Hard,36.301202,['United States of America'],2015-03-26,111811453,100.0,['English'],Released,Get Hard,5.9,944,257091,"['Will Ferrell', 'Kevin Hart', 'Alison Brie']",['Etan Cohen'],71811453
40000000,"['Romance', 'Horror']",6114,"['adultery', 'maze', 'vampire', 'bite', 'remake', 'rough sex', 'wake', 'religious conflict', 'bestiality', 'correspondence', 'vampire sex', 'autonomous shadow', 'vlad', 'fang vamp']",en,Dracula,45.022964,['United States of America'],1992-11-13,215862692,128.0,"['Latin', 'Română', 'български език', 'ελληνικά', 'English']",Released,Dracula,7.1,1056,6114,"['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins']",['Francis Ford Coppola'],175862692
40000000,"['Romance', 'Drama']",24803,"['cooking', 'book', 'cookbook', 'blog', 'recipe', 'woman director', 'publishing']",en,Julie & Julia,22.853006,['United States of America'],2009-08-06,129540499,123.0,"['English', 'Français']",Released,Julie & Julia,6.6,560,24803,"['Meryl Streep', 'Amy Adams', 'Stanley Tucci']",['Nora Ephron'],89540499
40000000,['Drama'],109410,"['baseball', 'biography', 'sport', 'brooklyn dodgers']",en,42,31.884559,['United States of America'],2013-04-12,95020213,128.0,[],Released,42,6.8,787,109410,"['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford']",['Brian Helgeland'],55020213
40000000,"['Thriller', 'Crime', 'Drama']",1213,"['venice', 'italy', 'gay', 'new york', 'lovesickness', 'double life', 'dual identity', 'jealousy', 'secret identity', 'new love', 'homicide', 'atlantic ocean', 'new identity', 'planned murder', 'prosecution', 'yacht', 'ship', 'inferiority', 'false identity', 'beguilement', 'rejection', 'inferiority complex', 'ocean liner', 'friendship', 'homosexuality', 'wealth', 'cowardliness', 'envy']",en,The Talented Mr. Ripley,31.385257,['United States of America'],1999-12-25,128798265,139.0,"['English', 'Italiano']",Released,The Talented Mr. Ripley,7.0,767,1213,"['Matt Damon', 'Gwyneth Paltrow', 'Jude Law']",['Anthony Minghella'],88798265
40000000,['Comedy'],100042,"['friendship', 'sequel', 'road movie', 'buddy comedy']",en,Dumb and Dumber To,67.767785,['United States of America'],2014-11-12,169837010,110.0,['English'],Released,Dumb and Dumber To,5.4,1127,100042,"['Jim Carrey', 'Jeff Daniels', 'Rachel Melvin']",['Bobby Farrelly'],129837010
40000000,"['Adventure', 'Drama', 'Family']",9036,"['expedition', 'pilot', 'survival', 'sled dogs', 'seal']",en,Eight Below,24.287306,['United States of America'],2006-02-17,120455994,120.0,['English'],Released,Eight Below,6.7,542,9036,"['Paul Walker', 'Bruce Greenwood', 'Moon Bloodgood']",['Frank Marshall'],80455994
35000000,['Comedy'],257211,"['intern', 'woman director']",en,The Intern,53.114573,['United States of America'],2015-09-24,194564672,121.0,['English'],Released,The Intern,7.1,1881,257211,"['Robert De Niro', 'Anne Hathaway', 'Rene Russo']",['Nancy Meyers'],159564672
40000000,"['Action', 'Comedy']",323675,"['police', 'sequel', 'police officer', 'brother-in-law brother-in-law relationship', 'black men', 'buddy film']",en,Ride Along 2,25.136082,['United States of America'],2016-01-14,124827316,102.0,['English'],Released,Ride Along 2,6.1,555,323675,"['Kevin Hart', 'Ice Cube', 'Olivia Munn']",['Tim Story'],84827316
40000000,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",9361,"['secret love', 'mohawk', 'native american', '18th century', 'french and indian war']",en,The Last of the Mohicans,37.776566,['United States of America'],1992-09-25,75505856,112.0,"['English', 'Français']",Released,The Last of the Mohicans,7.1,732,9361,"['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means']",['Michael Mann'],35505856
40000000,"['Drama', 'Music']",1677,"['black people', 'soul', 'country music', 'loss of brother', '1970s', 'jazz', 'blindness and impaired vision', 'georgia', 'overdose', 'bus ride', 'record producer', 'biography', 'from rags to riches', 'childhood trauma', 'gospel', 'indianapolis', 'record label', 'recording studio']",en,Ray,21.743321,['United States of America'],2004-10-29,124731534,152.0,['English'],Released,Ray,7.2,467,1677,"['Jamie Foxx', 'Kerry Washington', 'Regina King']",['Taylor Hackford'],84731534
40000000,"['Action', 'Thriller', 'Crime']",187,"['dystopia', 'based on comic book', 'held captive', 'based on graphic novel', 'black and white and color', 'black and white scene', 'black and white to color', 'mysterious killer', 'doing the right thing', 'mercedes', 'silhouette', 'neo-noir']",en,Sin City,66.003433,['United States of America'],2005-04-01,158733820,124.0,['English'],Released,Sin City,7.2,2691,187,"['Jessica Alba', 'Devon Aoki', 'Clive Owen']",['Robert Rodriguez'],118733820
40000000,"['Drama', 'Action', 'Thriller', 'Crime']",7461,"['bomb', 'terror', 'spain', 'usa president', 'terrorist', 'war against terror', 'camera', 'car journey', 'press', 'television', 'camcorder', 'bodyguard', 'safety', 'terror cell', 'limousine', 'media', 'security guard']",en,Vantage Point,24.862767,['United States of America'],2008-02-01,151161491,90.0,"['Español', 'English']",Released,Vantage Point,6.2,716,7461,"['Dennis Quaid', 'Matthew Fox', 'Forest Whitaker']",['Pete Travis'],111161491
41000000,['Comedy'],16538,"['poker', 'bondage', 'duringcreditsstinger']",en,"I Love You, Man",25.391899,['United States of America'],2009-03-20,91636986,105.0,['English'],Released,"I Love You, Man",6.5,515,16538,"['Paul Rudd', 'Jason Segel', 'Rashida Jones']",['John Hamburg'],50636986
40000000,"['Comedy', 'Romance']",9889,"['overweight', 'beauty', 'hypnosis', 'overweight man', 'overweight woman', 'oberflächlichkeit', 'kompliment', 'obesity', 'fat suit', 'beauty standards', 'fat man', 'fat woman', 'attractiveness']",en,Shallow Hal,29.854773,['United States of America'],2001-11-01,141069860,114.0,['English'],Released,Shallow Hal,5.7,731,9889,"['Gwyneth Paltrow', 'Jack Black', 'Jason Alexander']",['Bobby Farrelly'],101069860
40000000,"['Drama', 'Thriller', 'History']",820,"['assassination', 'cia', 'homophobia', 'new orleans', 'vietnam war', 'john f. kennedy', 'investigation', 'government', 'historical figure', 'president', 'conspiracy', 'death', 'kennedy assassination']",en,JFK,26.82041,['United States of America'],1991-12-20,205405498,189.0,"['English', 'Español']",Released,JFK,7.5,502,820,"['Kevin Costner', 'Tommy Lee Jones', 'Gary Oldman']",['Oliver Stone'],165405498
40000000,"['Comedy', 'Crime']",11565,"['undercover', 'nanny', 'computer virus', 'stress', 'undercover agent', 'overweight woman', 'children', 'disguise', 'fbi agent', 'impersonation']",en,Big Momma's House 2,17.61292,['United States of America'],2006-01-26,138259062,99.0,['English'],Released,Big Momma's House 2,5.4,371,11565,"['Martin Lawrence', 'Nia Long', 'Emily Procter']",['John Whitesell'],98259062
57000000,"['Action', 'Comedy', 'Crime', 'Romance']",6073,"['kidnapping', 'pistol']",en,The Mexican,21.021809,"['Mexico', 'United States of America']",2001-03-01,147845033,123.0,"['English', 'Español']",Released,The Mexican,5.8,441,6073,"['Brad Pitt', 'Julia Roberts', 'James Gandolfini']",['Gore Verbinski'],90845033
20000000,['Comedy'],16996,"['high school', 'bullying', 'high school sports', 'fake identity', 'adult as a child', 'do over']",en,17 Again,52.571674,['United States of America'],2009-03-11,136267476,102.0,['English'],Released,17 Again,6.1,1350,16996,"['Zac Efron', 'Leslie Mann', 'Matthew Perry']",['Burr Steers'],116267476
40000000,"['Comedy', 'Romance']",193610,"['infidelity', 'revenge', 'unfaithful boyfriend', 'woman', 'sitting on a toilet', 'public toilet', 'marital infidelity', 'laxative', 'unfaithful husband']",en,The Other Woman,34.519636,['United States of America'],2014-04-16,196781193,109.0,['English'],Released,The Other Woman,6.2,1437,193610,"['Cameron Diaz', 'Leslie Mann', 'Kate Upton']",['Nick Cassavetes'],156781193
40000000,"['Horror', 'Mystery']",19912,"['car race', 'dying and death', 'plan', 'stock-car-race', 'car crash', 'premonition', 'gore', 'vision']",en,The Final Destination,32.478077,['United States of America'],2009-08-26,186167139,82.0,['English'],Released,The Final Destination,5.4,831,19912,"['Bobby Campo', 'Shantel VanSanten', 'Nick Zano']",['David R. Ellis'],146167139
40000000,"['Thriller', 'Drama']",296098,"['spy', 'cia', 'cold war', 'soviet union', 'pilot', 'lawyer', 'american']",en,Bridge of Spies,48.445978,"['India', 'United States of America', 'Germany']",2015-10-15,165478348,141.0,"['Pусский', 'English', 'Deutsch']",Released,Bridge of Spies,7.2,2583,296098,"['Tom Hanks', 'Mark Rylance', 'Amy Ryan']",['Steven Spielberg'],125478348
40000000,"['Action', 'Drama', 'Thriller', 'War']",8007,"['helicopter', 'war crimes', 'sniper', 'bosnia and herzegovina', 'fighter pilot', 'bosnian war of 1992-1995', 'rescue', 'escape', 'tank', 'atrocity', 'gunfight', 'combat', 'military', 'mine field', 'action hero', 'aircraft carrier', 'reconnaissance', 'mass grave']",en,Behind Enemy Lines,24.012986,['United States of America'],2001-11-17,91753202,106.0,"['Český', 'English', 'Español', '']",Released,Behind Enemy Lines,6.0,457,8007,"['Owen Wilson', 'Gene Hackman', 'Gabriel Macht']",['John Moore'],51753202
40000000,['Comedy'],32823,['aftercreditsstinger'],en,Get Him to the Greek,17.869443,['United States of America'],2010-06-04,90029656,109.0,['English'],Released,Get Him to the Greek,5.9,612,32823,"['Jonah Hill', 'Russell Brand', 'Rose Byrne']",['Nicholas Stoller'],50029656
50000000,"['Drama', 'Romance', 'Comedy']",4380,"['jealousy', 'wife husband relationship', 'dancing master']",en,Shall We Dance?,14.231899,['United States of America'],2004-10-15,170128460,107.0,['English'],Released,Shall We Dance?,5.9,297,4380,"['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon']",['Peter Chelsom'],120128460
40000000,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']",11551,"['defense industry', 'toy shop', 'technical toy', 'soldier', 'prototype', 'killer toys', 'toy comes to life']",en,Small Soldiers,23.088571,['United States of America'],1998-07-10,54682547,110.0,"['English', 'Français', 'Magyar', 'Español']",Released,Small Soldiers,6.2,511,11551,"['Gregory Smith', 'Kirsten Dunst', 'Denis Leary']",['Joe Dante'],14682547
40000000,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",10336,"['anti hero', 'secret agent', 'fistfight', 'based on comic book', 'burn victim']",en,Spawn,19.833664,['United States of America'],1997-07-31,87840042,96.0,['English'],Released,Spawn,5.0,336,10336,"['Michael Jai White', 'Martin Sheen', 'John Leguizamo']",['Mark A.Z. Dippé'],47840042
35000000,"['Action', 'Adventure', 'Drama', 'Thriller']",11362,"['loss of lover', 'lover (female)', 'ex-lover', 'torture', 'napoleon bonaparte']",en,The Count of Monte Cristo,26.595983,['United States of America'],2002-01-23,75395048,131.0,['English'],Released,The Count of Monte Cristo,7.3,453,11362,"['Jim Caviezel', 'Guy Pearce', 'Richard Harris']",['Kevin Reynolds'],40395048
40000000,"['Crime', 'Drama', 'Thriller']",50348,"['judge', 'arrest', 'jury', 'private investigator']",en,The Lincoln Lawyer,26.072228,['United States of America'],2011-03-17,85412898,119.0,['English'],Released,The Lincoln Lawyer,7.0,902,50348,"['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe']",['Brad Furman'],45412898
30000000,"['Action', 'Mystery', 'Thriller']",48138,"['taxi', 'hotel', 'coma', 'taxi driver', 'prince', 'briefcase', 'hospital', 'stolen identity']",en,Unknown,38.643914,"['France', 'Germany', 'United Kingdom']",2011-02-16,130786397,113.0,"['English', 'Deutsch', 'Türkçe', 'العربية']",Released,Unknown,6.5,1265,48138,"['Liam Neeson', 'Diane Kruger', 'January Jones']",['Jaume Collet-Serra'],100786397
40000000,"['Drama', 'Mystery', 'Thriller']",1124,"['competition', 'secret', 'obsession', 'magic', 'dying and death', 'class society', 'illusion', 'tricks', 'hostility', 'class', 'rivalry']",en,The Prestige,74.440708,['United States of America'],2006-10-19,109676311,130.0,['English'],Released,The Prestige,8.0,4391,1124,"['Hugh Jackman', 'Christian Bale', 'Michael Caine']",['Christopher Nolan'],69676311
42000000,['Comedy'],227159,"['prison', 'kidnapping', 'sequel', 'car chase', 'sex addict', 'sex tape']",en,Horrible Bosses 2,82.185281,['United States of America'],2014-11-26,107670357,108.0,['English'],Released,Horrible Bosses 2,6.1,1536,227159,"['Jason Bateman', 'Jason Sudeikis', 'Charlie Day']",['Sean Anders'],65670357
40000000,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",68179,"['spaceship', 'alien', 'rescue', 'escape', 'planet', 'astronaut', 'Γη', 'mission control']",en,Escape from Planet Earth,18.14218,"['Canada', 'United States of America']",2013-02-14,74597643,89.0,['English'],Released,Escape from Planet Earth,5.7,332,68179,"['Brendan Fraser', 'Rob Corddry', 'Ricky Gervais']",['Callan Brunker'],34597643
40000000,"['Action', 'Adventure', 'Drama', 'Thriller']",1579,"['loss of family', 'solar eclipse', 'slavery', 'jaguar', 'village', 'maya civilization', 'forest', 'tribe', 'human sacrifice', 'central america', 'maya', 'ancient civilization', 'yucatec maya language']",en,Apocalypto,41.570047,['United States of America'],2006-12-07,120175290,139.0,['English'],Released,Apocalypto,7.3,1221,1579,"['Rudy Youngblood', 'Raoul Max Trujillo', 'Gerardo Taracena']",['Mel Gibson'],80175290
40000000,"['Action', 'Adventure', 'Thriller']",708,"['london england', 'smuggling of arms', 'prison', 'england', 'assassination', 'spy', 'falsely accused', 'secret identity', 'country estate', 'arms deal', 'russia', 'drug traffic', 'secret mission', 'secret intelligence service', 'kgb', 'villain', 'renegade', 'special car', 'tangier morocco', 'big wheel', 'pipeline', 'cello', 'orchestra', 'freedom fighter', 'czechoslovakia', 'bratislava', 'afghanistan', 'airplane', 'schloss schönbrunn', 'escape', 'moscow', 'vienna']",en,The Living Daylights,23.331459,"['United Kingdom', 'United States of America']",1987-06-29,191185897,130.0,"['English', 'العربية', 'Français', 'Deutsch', 'Pусский', 'Český', 'Slovenčina']",Released,The Living Daylights,6.2,440,708,"['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen Krabbé']",['John Glen'],151185897
40000000,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",34851,"['hunter', 'predator', 'yakuza', 'hunting human beings', 'alien life-form', 'sequel', 'alien', 'alien planet', 'jungle', 'soldier', 'warrior']",en,Predators,47.649554,['United States of America'],2010-07-03,126248813,107.0,"['English', 'Español', 'Pусский']",Released,Predators,6.0,1206,34851,"['Topher Grace', 'Alice Braga', 'Laurence Fishburne']",['Nimród Antal'],86248813
0,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",9930,"['court case', 'client', 'lawyer', 'courtroom']",en,Legal Eagles,7.519433,['United States of America'],1986-06-18,0,116.0,['English'],Released,Legal Eagles,5.8,51,9930,"['Robert Redford', 'Debra Winger', 'Daryl Hannah']",['Ivan Reitman'],0
40000000,"['Thriller', 'Mystery']",1586,"['alcohol', 'adultery', 'detective', 'mississippi', 'jealousy', 'isolation', 'paranoia', 'motel', 'window', 'nightmare', 'letter', 'ax', 'notebook', 'police', 'murder', 'mystery', 'arson', 'writer', 'divorce']",en,Secret Window,32.908414,['United States of America'],2004-03-12,92913171,96.0,['English'],Released,Secret Window,6.4,972,1586,"['Johnny Depp', 'John Turturro', 'Timothy Hutton']",['David Koepp'],52913171
40000000,"['Romance', 'Drama', 'Mystery']",2044,"['chicago', 'writing', 'architect', 'future', 'time', 'architecture', 'mysterious letter', 'near future', 'first kiss', 'romantic drama', 'passage of time']",en,The Lake House,29.88736,['United States of America'],2006-06-16,114830111,99.0,['English'],Released,The Lake House,6.5,670,2044,"['Keanu Reeves', 'Sandra Bullock', 'Shohreh Aghdashloo']",['Alejandro Agresti'],74830111
43000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",9913,"['nurse', 'secret', 'dream', 'fight', 'kidnapping', 'new orleans', 'key', 'plantation', 'voodoo', 'party', 'lawyer', 'blood', 'violence', 'mirror', 'attic', 'occult']",en,The Skeleton Key,29.105407,"['Germany', 'United States of America']",2005-07-29,91974818,104.0,['English'],Released,The Skeleton Key,6.4,573,9913,"['Kate Hudson', 'Gena Rowlands', 'Peter Sarsgaard']",['Iain Softley'],48974818
0,"['Fantasy', 'Drama', 'Comedy', 'Family']",71864,"['green', 'dodgeball', 'incredibile', 'timothy']",en,The Odd Life of Timothy Green,16.394452,['United States of America'],2012-08-15,51854875,105.0,"['English', 'Español']",Released,The Odd Life of Timothy Green,6.5,386,71864,"['Jennifer Garner', 'Joel Edgerton', 'Ron Livingston']",['Peter Hedges'],51854875
